,text,intent,domain,dataset
14255,what is the procedure to jump start a car,jump_start,auto_and_commute,train
14256,what do i do when my car battery is dead,jump_start,auto_and_commute,train
14257,how can i charge my car battery when it's dead,jump_start,auto_and_commute,train
14258,"if i think my car battery is dead, what steps should i take to fix it",jump_start,auto_and_commute,train
14259,"my car battery is dead, how do i charge it",jump_start,auto_and_commute,train
14260,"if my car battery is dead, what action do i need to do",jump_start,auto_and_commute,train
14261,how do i jump start my vehicle,jump_start,auto_and_commute,train
14262,can you tell me how to jump my car,jump_start,auto_and_commute,train
14263,explain how to jump a car,jump_start,auto_and_commute,train
14264,can you tell me how to jump a car,jump_start,auto_and_commute,train
14265,how does one jump a car,jump_start,auto_and_commute,train
14266,how do i jump my car,jump_start,auto_and_commute,train
14267,how do i jump start my battery,jump_start,auto_and_commute,train
14268,how do i start my car battery,jump_start,auto_and_commute,train
14269,what do i do to jump start my battery,jump_start,auto_and_commute,train
14270,how do i give my car a jump,jump_start,auto_and_commute,train
14271,"my car needs jump started, find me directions",jump_start,auto_and_commute,train
14272,i need instructions on how to jump start my car,jump_start,auto_and_commute,train
14273,i need to know how to jump start my car,jump_start,auto_and_commute,train
14274,how do i jump start my car battery,jump_start,auto_and_commute,train
14275,i don't know how to jump start my car,jump_start,auto_and_commute,train
14276,tell me how to jump start my dead battery,jump_start,auto_and_commute,train
14277,i need to jump start my car what do i do,jump_start,auto_and_commute,train
14278,help me jump start my car,jump_start,auto_and_commute,train
14279,my car is dead can you tell me how to jump start it,jump_start,auto_and_commute,train
14280,how do you do a jump start,jump_start,auto_and_commute,train
14281,whats the safest way to jump start a car,jump_start,auto_and_commute,train
14282,guide me through jump starting a car,jump_start,auto_and_commute,train
14283,how do you jump a car with a dead battery,jump_start,auto_and_commute,train
14284,i need to know how jumping a car works,jump_start,auto_and_commute,train
14285,what do i do for a dead car battery,jump_start,auto_and_commute,train
14286,"my car battery is dead, what do i do now",jump_start,auto_and_commute,train
14287,what do i do to fix a dead car battery,jump_start,auto_and_commute,train
14288,what should i do if my car battery is dead,jump_start,auto_and_commute,train
14289,what's the method of jumping my car,jump_start,auto_and_commute,train
14290,what do i do to jump start my car,jump_start,auto_and_commute,train
14291,do you have instructions on jump starting a chevy,jump_start,auto_and_commute,train
14292,how do you jump start a subaru forester,jump_start,auto_and_commute,train
14293,how do i jump start a fiat,jump_start,auto_and_commute,train
14294,how do i properly give my car a jump,jump_start,auto_and_commute,train
14295,what's the best way to jump start a kia,jump_start,auto_and_commute,train
14296,what do i do if i think my car battery's dead,jump_start,auto_and_commute,train
14297,what's next when it seems there's a dead car battery,jump_start,auto_and_commute,train
14298,how should i proceed if my car won't start and i think it's the battery,jump_start,auto_and_commute,train
14299,how can i start my car using a jump start,jump_start,auto_and_commute,train
14300,can you give me a french dinner suggestion,meal_suggestion,kitchen_and_dining,train
14301,"suggest a meal from laos to me, please",meal_suggestion,kitchen_and_dining,train
14302,can you give me a vietnamese meal suggestion,meal_suggestion,kitchen_and_dining,train
14303,suggest a meal from burma to me,meal_suggestion,kitchen_and_dining,train
14304,can you give me a vietnamese dinner suggestion,meal_suggestion,kitchen_and_dining,train
14305,"suggest a meal from thailand to me, please",meal_suggestion,kitchen_and_dining,train
14306,"can you give me a thai meal suggestion, please",meal_suggestion,kitchen_and_dining,train
14307,"can you give me a vietnamese meal suggestion, please",meal_suggestion,kitchen_and_dining,train
14308,"can you give me a burmese meal suggestion, please",meal_suggestion,kitchen_and_dining,train
14309,"suggest a meal from burma to me, please",meal_suggestion,kitchen_and_dining,train
14310,can you give me a burmese dinner suggestion,meal_suggestion,kitchen_and_dining,train
14311,can you give me a thai meal suggestion,meal_suggestion,kitchen_and_dining,train
14312,can you give me a thai dinner suggestion,meal_suggestion,kitchen_and_dining,train
14313,suggest a meal from thailand to me,meal_suggestion,kitchen_and_dining,train
14314,give me italian meal ideas,meal_suggestion,kitchen_and_dining,train
14315,suggest an italian meal for me,meal_suggestion,kitchen_and_dining,train
14316,can you suggest meals from italy to me,meal_suggestion,kitchen_and_dining,train
14317,may you suggest a meal from italy to me,meal_suggestion,kitchen_and_dining,train
14318,please suggest meals from italy to me,meal_suggestion,kitchen_and_dining,train
14319,can you tell me a good indian dish to make,meal_suggestion,kitchen_and_dining,train
14320,got any good dinner ideas,meal_suggestion,kitchen_and_dining,train
14321,what's a simple chinese recipe for dinner,meal_suggestion,kitchen_and_dining,train
14322,do you know an good pasta dishes,meal_suggestion,kitchen_and_dining,train
14323,what can i make for dinner using ground beef,meal_suggestion,kitchen_and_dining,train
14324,i need new dinner ideas,meal_suggestion,kitchen_and_dining,train
14325,what can i make for dinner,meal_suggestion,kitchen_and_dining,train
14326,do you know any greek dishes i could make for dinner,meal_suggestion,kitchen_and_dining,train
14327,what do you think would be a good dinner,meal_suggestion,kitchen_and_dining,train
14328,what would be good for dinner,meal_suggestion,kitchen_and_dining,train
14329,what should i have for dinner,meal_suggestion,kitchen_and_dining,train
14330,i'd like to get dinner suggestions for thai food,meal_suggestion,kitchen_and_dining,train
14331,get me italian cuisine dinner suggestions,meal_suggestion,kitchen_and_dining,train
14332,would you provide me with italian cuisine dinner suggestions,meal_suggestion,kitchen_and_dining,train
14333,i'm needing dinner suggestions for mexican food,meal_suggestion,kitchen_and_dining,train
14334,what's the pizza like around here,meal_suggestion,kitchen_and_dining,train
14335,what's the best pizza place around here,meal_suggestion,kitchen_and_dining,train
14336,how tasty is the pizza here,meal_suggestion,kitchen_and_dining,train
14337,what would you suggest for dinner,meal_suggestion,kitchen_and_dining,train
14338,i need dinner ideas,meal_suggestion,kitchen_and_dining,train
14339,i need a mexican meal suggesstion,meal_suggestion,kitchen_and_dining,train
14340,help me decide what mexican meal i want,meal_suggestion,kitchen_and_dining,train
14341,what kind of mexican meal should i get,meal_suggestion,kitchen_and_dining,train
14342,which mexican meal would be good,meal_suggestion,kitchen_and_dining,train
14343,"i need to cook, what should i make",meal_suggestion,kitchen_and_dining,train
14344,"i can't decide on dinner, what do you suggest",meal_suggestion,kitchen_and_dining,train
14345,suggest a good mexican meal to me,meal_suggestion,kitchen_and_dining,train
14346,do you have any suggestions for a meal from australia,meal_suggestion,kitchen_and_dining,train
14347,i'd like you to give me an idea for a meal from iceland,meal_suggestion,kitchen_and_dining,train
14348,can you suggest any good meals from chicago,meal_suggestion,kitchen_and_dining,train
14349,please suggest a meal from italy to me,meal_suggestion,kitchen_and_dining,train
14350,can you suggest to me any meals from nigeria,meal_suggestion,kitchen_and_dining,train
14351,can you give me a meal suggestion for swedish cuisine,meal_suggestion,kitchen_and_dining,train
14352,do you have any good recommendations for swiss cuisine,meal_suggestion,kitchen_and_dining,train
14353,i'm looking for a good suggestion for norse cuisine,meal_suggestion,kitchen_and_dining,train
14354,what's a good french meal,meal_suggestion,kitchen_and_dining,train
14355,i'm looking for italian food suggestions,meal_suggestion,kitchen_and_dining,train
14356,i want you to give me a suggestion for what to make for dinner,meal_suggestion,kitchen_and_dining,train
14357,i want an italian meal suggestion,meal_suggestion,kitchen_and_dining,train
14358,i need an italian meal suggestion,meal_suggestion,kitchen_and_dining,train
14359,please give me a suggestion for what to make for dinner,meal_suggestion,kitchen_and_dining,train
14360,i'd like an italian meal suggestion,meal_suggestion,kitchen_and_dining,train
14361,i need you to give me a suggestion for what to make for dinner,meal_suggestion,kitchen_and_dining,train
14362,i would love an italian meal suggestion,meal_suggestion,kitchen_and_dining,train
14363,go ahead and give me a suggestion for what to make for dinner,meal_suggestion,kitchen_and_dining,train
14364,i really want an italian meal suggestion,meal_suggestion,kitchen_and_dining,train
14365,suggest food from italy to me,meal_suggestion,kitchen_and_dining,train
14366,suggest an italian meal to me,meal_suggestion,kitchen_and_dining,train
14367,what meal from italy do you suggest,meal_suggestion,kitchen_and_dining,train
14368,what food from italy do you suggest,meal_suggestion,kitchen_and_dining,train
14369,suggest a meal from italy to me,meal_suggestion,kitchen_and_dining,train
14370,i need a suggestion for a dinner recipe,meal_suggestion,kitchen_and_dining,train
14371,suggest a meal for me that comes from mexico,meal_suggestion,kitchen_and_dining,train
14372,can you suggest a meal from ireland for me,meal_suggestion,kitchen_and_dining,train
14373,suggest something for me to make myself for dinner,meal_suggestion,kitchen_and_dining,train
14374,can you recommend for me a dish from ethiopia,meal_suggestion,kitchen_and_dining,train
14375,what do you think i should prepare for my dinner,meal_suggestion,kitchen_and_dining,train
14376,do you have any southern dishes to recommend,meal_suggestion,kitchen_and_dining,train
14377,look up a recipe for dinner to suggest to me,meal_suggestion,kitchen_and_dining,train
14378,what should i make for dinner,meal_suggestion,kitchen_and_dining,train
14379,please suggest a british meal for me,meal_suggestion,kitchen_and_dining,train
14380,what kind of greek food is good for dinner,meal_suggestion,kitchen_and_dining,train
14381,what type of pizzas are available for dinner,meal_suggestion,kitchen_and_dining,train
14382,need some good dinner ideas,meal_suggestion,kitchen_and_dining,train
14383,"thinking about cooking dinner, what should i make",meal_suggestion,kitchen_and_dining,train
14384,give me some options on what to cook for dinner,meal_suggestion,kitchen_and_dining,train
14385,please provide an option for dinner,meal_suggestion,kitchen_and_dining,train
14386,i would like to hear what ideas you have about making dinner tonight,meal_suggestion,kitchen_and_dining,train
14387,do you have any suggestions as to what i should cook for dinner,meal_suggestion,kitchen_and_dining,train
14388,suggest a meal from denmark to me,meal_suggestion,kitchen_and_dining,train
14389,suggest a meal from korea to me,meal_suggestion,kitchen_and_dining,train
14390,suggest a meal from germany to me,meal_suggestion,kitchen_and_dining,train
14391,suggest a meal from india to me,meal_suggestion,kitchen_and_dining,train
14392,suggest a meal from new york to me,meal_suggestion,kitchen_and_dining,train
14393,what do you think i should make for dinner,meal_suggestion,kitchen_and_dining,train
14394,what thoughts do you have about making dinnner tonight,meal_suggestion,kitchen_and_dining,train
14395,let me pick your brain what do you think we should do for dinner tonight,meal_suggestion,kitchen_and_dining,train
14396,any suggestions for a peruvian meal,meal_suggestion,kitchen_and_dining,train
14397,what peruvian dish should i make,meal_suggestion,kitchen_and_dining,train
14398,what should i get at a mexican restaurant,meal_suggestion,kitchen_and_dining,train
14399,suggest a meal from peru for me,meal_suggestion,kitchen_and_dining,train
14400,whats the best way to roast a chicken,recipe,kitchen_and_dining,train
14401,how do i make pie crust,recipe,kitchen_and_dining,train
14402,find a recipe for german chocolate cake,recipe,kitchen_and_dining,train
14403,how do i fry pork chops,recipe,kitchen_and_dining,train
14404,how do i cook boiled eggs,recipe,kitchen_and_dining,train
14405,"find a chow mein recipe for me, please",recipe,kitchen_and_dining,train
14406,do you know how to make chow mein,recipe,kitchen_and_dining,train
14407,can you find a recipe on how to make chow mein,recipe,kitchen_and_dining,train
14408,tell me how to make chow mein,recipe,kitchen_and_dining,train
14409,i would like you to help me find a chow mein recipe,recipe,kitchen_and_dining,train
14410,show me a beef recipe,recipe,kitchen_and_dining,train
14411,what is a good beef recipe,recipe,kitchen_and_dining,train
14412,i need a recipe for beef,recipe,kitchen_and_dining,train
14413,give me a beef recipe,recipe,kitchen_and_dining,train
14414,where is a beef recipe,recipe,kitchen_and_dining,train
14415,you know procedure to cook apple pie,recipe,kitchen_and_dining,train
14416,what is needed you to cook apple pie,recipe,kitchen_and_dining,train
14417,do you know what are the ingredients to make apple pie,recipe,kitchen_and_dining,train
14418,do you know recipe for making apple pie,recipe,kitchen_and_dining,train
14419,how do you cook apple pie,recipe,kitchen_and_dining,train
14420,how do i make pumpkin pie,recipe,kitchen_and_dining,train
14421,making spaghetti sauce perfectly is done how,recipe,kitchen_and_dining,train
14422,making ribs perfectly is done how,recipe,kitchen_and_dining,train
14423,how do i make lemon merengue pie,recipe,kitchen_and_dining,train
14424,how do i make lassagna,recipe,kitchen_and_dining,train
14425,search for a macaroni and cheese recipe,recipe,kitchen_and_dining,train
14426,can you get me a recipe for mashed potatoes,recipe,kitchen_and_dining,train
14427,i need instructions on how to make shepherd's pie please,recipe,kitchen_and_dining,train
14428,please help me with instructions on making chicken curry,recipe,kitchen_and_dining,train
14429,what are the steps i need to follow to make chewy rice krispies treats,recipe,kitchen_and_dining,train
14430,what's the best way to make chicken stir fry,recipe,kitchen_and_dining,train
14431,how do i make tuna salad,recipe,kitchen_and_dining,train
14432,can you give me a recipe for german chocolate cake,recipe,kitchen_and_dining,train
14433,i need a recipe on how to make beef stew,recipe,kitchen_and_dining,train
14434,i want a good recipe that shows me how to bake chocolate chip cookies from scratch,recipe,kitchen_and_dining,train
14435,please search for a chocolate fudge brownies recipe,recipe,kitchen_and_dining,train
14436,will you give me some guidance on how to make ceviche,recipe,kitchen_and_dining,train
14437,can you search for the best new york style cheesecake recipes please,recipe,kitchen_and_dining,train
14438,look up easy to follow recipes for beef ribs,recipe,kitchen_and_dining,train
14439,i need the best recipe for mashed potatoes,recipe,kitchen_and_dining,train
14440,can you find me a recipe for pie,recipe,kitchen_and_dining,train
14441,can you find me a recipe for quiche,recipe,kitchen_and_dining,train
14442,can you find me a recipe for pasta,recipe,kitchen_and_dining,train
14443,can you find me a recipe for ribs,recipe,kitchen_and_dining,train
14444,can you find me a recipe for cake,recipe,kitchen_and_dining,train
14445,what steps are involved in making lasagna,recipe,kitchen_and_dining,train
14446,how can i make chicken pot pie,recipe,kitchen_and_dining,train
14447,how to make mac and cheese,recipe,kitchen_and_dining,train
14448,how do you make pot roast,recipe,kitchen_and_dining,train
14449,can you find a hearty lasagna recipe,recipe,kitchen_and_dining,train
14450,find a good recipe for meatloaf,recipe,kitchen_and_dining,train
14451,i am looking for a vegan friendly italian pasta recipe,recipe,kitchen_and_dining,train
14452,how do you cook meatloaf,recipe,kitchen_and_dining,train
14453,i need a vegi lasagna recipe,recipe,kitchen_and_dining,train
14454,i need a quick recipe for spiral ham,recipe,kitchen_and_dining,train
14455,what's the recipe for rice noodles,recipe,kitchen_and_dining,train
14456,can you help me find a lasagna recipe,recipe,kitchen_and_dining,train
14457,i need a recipe for chicken pot pie,recipe,kitchen_and_dining,train
14458,help me find a recipe for a beef casserole,recipe,kitchen_and_dining,train
14459,i need help finding a recipe for enchiladas,recipe,kitchen_and_dining,train
14460,i need to know how to make philly cheesesteaks,recipe,kitchen_and_dining,train
14461,i need a blackberry pie recipe,recipe,kitchen_and_dining,train
14462,what do i need to do to make blackberry pie,recipe,kitchen_and_dining,train
14463,blackberry pie instructions,recipe,kitchen_and_dining,train
14464,how do you make blackberry pie,recipe,kitchen_and_dining,train
14465,how do i bake a blackberry pie,recipe,kitchen_and_dining,train
14466,do you have a cookbook that could teach me to make sushi,recipe,kitchen_and_dining,train
14467,can you teach me how to make sushi,recipe,kitchen_and_dining,train
14468,where can i look to learn to make sushi,recipe,kitchen_and_dining,train
14469,what do you need to do to make sushi,recipe,kitchen_and_dining,train
14470,is there a good website to teach me how to make sushi,recipe,kitchen_and_dining,train
14471,tell me how to make beef wellington,recipe,kitchen_and_dining,train
14472,what's a good recipe for chicken divan,recipe,kitchen_and_dining,train
14473,find me a recipe for teriyaki chicken,recipe,kitchen_and_dining,train
14474,find out how to make chicken tikka masala,recipe,kitchen_and_dining,train
14475,how do i make beef stroganoff,recipe,kitchen_and_dining,train
14476,please show me a recipe for chili,recipe,kitchen_and_dining,train
14477,what is a good chili recipe,recipe,kitchen_and_dining,train
14478,i need you to find me a recipe for fried shrimp,recipe,kitchen_and_dining,train
14479,can you find me a recipe for coffee cakes,recipe,kitchen_and_dining,train
14480,can you find me a recipe for salsa,recipe,kitchen_and_dining,train
14481,can you find me a recipe for honey ham,recipe,kitchen_and_dining,train
14482,can you find me a recipe for cheese cake,recipe,kitchen_and_dining,train
14483,can you find me a recipe for sugar cookies,recipe,kitchen_and_dining,train
14484,can you find me a recipe for carrot cake,recipe,kitchen_and_dining,train
14485,how do you make benedict arnold,recipe,kitchen_and_dining,train
14486,how do you create pork chili,recipe,kitchen_and_dining,train
14487,what's the best way to make a broccoli salad,recipe,kitchen_and_dining,train
14488,are there instructions on how to make buttermilk pancakes,recipe,kitchen_and_dining,train
14489,what's the way to make apple pie,recipe,kitchen_and_dining,train
14490,what's the process of making a burrito,recipe,kitchen_and_dining,train
14491,how do i make a taco that's worth eating,recipe,kitchen_and_dining,train
14492,how do i make that scottish dish with all the blood and sausage,recipe,kitchen_and_dining,train
14493,is there a recipe for chili i can use,recipe,kitchen_and_dining,train
14494,please give me instructions on making blueberry pie,recipe,kitchen_and_dining,train
14495,can you instruct me on how to make german chocolate cake,recipe,kitchen_and_dining,train
14496,how do i make the perfect omelette,recipe,kitchen_and_dining,train
14497,i want to make sour dough bread please find a good recipe for me,recipe,kitchen_and_dining,train
14498,i need a really good recipe for making doughnuts,recipe,kitchen_and_dining,train
14499,please find me a recipe for spaghetti now,recipe,kitchen_and_dining,train
14500,can you tell me what my total income is for the pay period,income,work,train
14501,please give me my salary figure,income,work,train
14502,i need you to tell me my salary,income,work,train
14503,what is my gross income per pay period,income,work,train
14504,what is my total annual income,income,work,train
14505,how much did i earn in income only last year,income,work,train
14506,what is my salary right now,income,work,train
14507,what is my pay for this year,income,work,train
14508,i would like to know what my salary is at this time,income,work,train
14509,i need details on my income,income,work,train
14510,tell me information about my income,income,work,train
14511,do you know anything about my income,income,work,train
14512,i want income data,income,work,train
14513,tell me about my income this week,income,work,train
14514,give me the details on my income,income,work,train
14515,tell me how much i make,income,work,train
14516,what has my income been like,income,work,train
14517,what do i usually earn in a day,income,work,train
14518,how much have i earned this week,income,work,train
14519,what're my wages for the week,income,work,train
14520,how much am i making at my job,income,work,train
14521,what is my income,income,work,train
14522,what do i earn from my job,income,work,train
14523,how much money am i making,income,work,train
14524,how much am i getting paid,income,work,train
14525,advise me of my income,income,work,train
14526,how much do i make,income,work,train
14527,tell me my income,income,work,train
14528,what is my salary,income,work,train
14529,how much should my income be for the month,income,work,train
14530,give me the low down on my income,income,work,train
14531,what's my income,income,work,train
14532,give me my income,income,work,train
14533,what's my income been for the last 6 months,income,work,train
14534,how much do i make every 2 weeks,income,work,train
14535,what's my pay for the year,income,work,train
14536,how much am i getting back from work,income,work,train
14537,how much do i make at work,income,work,train
14538,how much can i expect on my next check,income,work,train
14539,what are they paying me at work right now,income,work,train
14540,what's my take home from work,income,work,train
14541,what's my pay for this week,income,work,train
14542,how much am i getting paid today,income,work,train
14543,what's my paycheck going to be,income,work,train
14544,can you tell me my current salary,income,work,train
14545,look up how much i earn annually,income,work,train
14546,what amount of money do i earn at work,income,work,train
14547,what is my income from work,income,work,train
14548,i need to know how much i make at my job,income,work,train
14549,what is the exact number of my salary,income,work,train
14550,tell me how much money i'm earning at my job,income,work,train
14551,calculate how much i earn from my job,income,work,train
14552,calculate my total income from my job,income,work,train
14553,tell me my salary please,income,work,train
14554,would you tell me about my income,income,work,train
14555,could you tell me about my income,income,work,train
14556,please tell me about my income,income,work,train
14557,i want you to tell me about my income,income,work,train
14558,what is the total amount of my paychecks over the last year,income,work,train
14559,how do i find my income,income,work,train
14560,my income equals what amount,income,work,train
14561,what is my hourly rate,income,work,train
14562,what is my current gross salary,income,work,train
14563,what is my current net salary,income,work,train
14564,how much money was deposited to my bank account from my employer this month,income,work,train
14565,what does my income amount to,income,work,train
14566,can i have more information about my income,income,work,train
14567,how much is my income,income,work,train
14568,i need more information about my income,income,work,train
14569,can you provide information on my income,income,work,train
14570,what's my pay,income,work,train
14571,how much money did i make,income,work,train
14572,how much did i get paid,income,work,train
14573,tell me my salary,income,work,train
14574,can you tell me what my currnet salary is,income,work,train
14575,can you tell me my exact salary,income,work,train
14576,can you tell me what i earned,income,work,train
14577,i need to know my earnings,income,work,train
14578,i need to know my salary,income,work,train
14579,what amount do i make,income,work,train
14580,how much money do i bring in,income,work,train
14581,can you tell me what my income will be this week,income,work,train
14582,what is my yearly salary,income,work,train
14583,what is my pay grade at work,income,work,train
14584,how much do i make per day,income,work,train
14585,how much is my income going to be this month,income,work,train
14586,how much do you make an hour,income,work,train
14587,how much have i earned,income,work,train
14588,what is your current income,income,work,train
14589,how much do you make,income,work,train
14590,what do i earn on average at my job,income,work,train
14591,what do i make yearly,income,work,train
14592,what do you make in a year,income,work,train
14593,what's my monthly income,income,work,train
14594,how much money do i have coming in each month,income,work,train
14595,i wanna know my income,income,work,train
14596,please tell me my income,income,work,train
14597,i need to know my income,income,work,train
14598,i would like to know my income,income,work,train
14599,how much cash do i earn,income,work,train
14600,can you please order me more plastic bags,order,home,train
14601,"i need you to order some more lysol for me,please",order,home,train
14602,"i need some more lysol, could you order me some",order,home,train
14603,i'm out of lysol could you order me some,order,home,train
14604,could you please reorder me some lysol,order,home,train
14605,will you order me some more lysol spray,order,home,train
14606,order everything that's on my list for shopping,order,home,train
14607,i want my entire shopping list ordered,order,home,train
14608,i want to buy something,order,home,train
14609,get my entire shopping list ordered,order,home,train
14610,i want to make a purchase,order,home,train
14611,take my shopping list and order all,order,home,train
14612,send the order for my entire shopping list,order,home,train
14613,add everything to my shopping cart,order,home,train
14614,submit order for everything,order,home,train
14615,buy everything on my list,order,home,train
14616,please order everything you see on my shopping list,order,home,train
14617,go shopping and order everything on the list,order,home,train
14618,are you able to get my shopping list and order everything on it,order,home,train
14619,could you get everything on my shopping list,order,home,train
14620,i need everything ordered on my shopping list,order,home,train
14621,can you buy me a toy car,order,home,train
14622,i'd like to have everything on my shopping list,order,home,train
14623,i do not have cookies so will you order me some more,order,home,train
14624,get everything on my shopping list,order,home,train
14625,i wanna buy a pair of shoes online now,order,home,train
14626,i do not have flour so will you order me some more,order,home,train
14627,i need everything on my shopping list,order,home,train
14628,i do not have pizza so will you order me some more,order,home,train
14629,i want everything on my shopping list,order,home,train
14630,i don't have ice cream so will you order me some more,order,home,train
14631,i am out of ice cream so will you order me some more,order,home,train
14632,please get everything on my shopping list,order,home,train
14633,i need you to order all the things on my shopping list,order,home,train
14634,i want everything on my shopping list to be ordered,order,home,train
14635,please order me everything that is on my shopping list,order,home,train
14636,would you buy me a phone,order,home,train
14637,i would like everything on my shopping list ordered,order,home,train
14638,i would like you to buy me some paper plates,order,home,train
14639,i'd like you to purchase me canned soup,order,home,train
14640,i need you to buy a mouse for me,order,home,train
14641,purchase a computer for me,order,home,train
14642,i would like all of these things on my shopping list ordered,order,home,train
14643,put in the order for everything on my shopping list,order,home,train
14644,"please order some more cat food, i'm out",order,home,train
14645,i'm ready to put in the order for everything on my shopping list,order,home,train
14646,go ahead and order everything on my shoping list,order,home,train
14647,"i need more cat food, please order some",order,home,train
14648,"i'm out of cat food, order more",order,home,train
14649,will you buy me underpants,order,home,train
14650,"order some cat for me, i ran out",order,home,train
14651,"order more cat food, i'm out",order,home,train
14652,are you able to purchase underpants for me,order,home,train
14653,can you go to amazon a repurchase my last purchase,order,home,train
14654,please order me a 7lb bag of world's best cat litter from targetcom,order,home,train
14655,submit the order for everything on my shopping list,order,home,train
14656,can you buy something from walmartcom for me,order,home,train
14657,can you purchase underpants for me,order,home,train
14658,can you order underpants for me,order,home,train
14659,can you order everything on my shopping list,order,home,train
14660,i'm out of detergent so will you order me some more,order,home,train
14661,i'm out of fabric softener so will you order me some more,order,home,train
14662,i'm out of soap so will you order me some more,order,home,train
14663,i'm out of toothpaste so will you order me some more,order,home,train
14664,i'm out of razors so will you order me some more,order,home,train
14665,i just used up my toothpaste and need you to order more,order,home,train
14666,i'm making a purchase and need the help of ai,order,home,train
14667,can you order more chapstick i am all out,order,home,train
14668,i am currently out of q tips and need more ordered right away,order,home,train
14669,can you order more printer paper,order,home,train
14670,ran out of tissues and need you to put an order in for more asap,order,home,train
14671,i need you to buy a laptop,order,home,train
14672,i'd like to buy some cooking pans,order,home,train
14673,i'd like to have everything on the shopping list,order,home,train
14674,please buy me flowers,order,home,train
14675,buy all the things on the shopping list,order,home,train
14676,i want all the things on the shopping list,order,home,train
14677,i need to buy everything on the shopping list,order,home,train
14678,purchase me dog food,order,home,train
14679,purchase all the things on my shopping list,order,home,train
14680,i'm short on flour so place an order for me,order,home,train
14681,i'm low on mouthwash so create an order for me,order,home,train
14682,i'm lacking vitamins so order me more,order,home,train
14683,i need more candy so could you order me a pack,order,home,train
14684,i require another filter so can you order me another one,order,home,train
14685,i'm out of shampoo so will you order me some more,order,home,train
14686,i'm out of paper plates so will you order me some more,order,home,train
14687,i'm out of conditioner so will you order me some more,order,home,train
14688,i'm out of paper towels so will you order me some more,order,home,train
14689,i need a replacement phone charger ordered online,order,home,train
14690,can you have some new oakley's shipped to me,order,home,train
14691,grab me a new belt on amazon please,order,home,train
14692,order me a new usb cable on amazon,order,home,train
14693,can you order me new ray bans,order,home,train
14694,would you order everything on my shopping list,order,home,train
14695,i need everything on my shopping list to be ordered,order,home,train
14696,i want you to buy me a shirt,order,home,train
14697,i want everything on my shopping list ordered,order,home,train
14698,i am needing you to buy me some shoes,order,home,train
14699,i want you to order everything on my shopping list,order,home,train
14700,is there any traffic congestion on my way to the closest whole foods,traffic,auto_and_commute,train
14701,how bad is traffic to the closet atm machine,traffic,auto_and_commute,train
14702,is traffic bad on my way to the next mcdonalds,traffic,auto_and_commute,train
14703,what will traffic be like at 5:00 going towards the mall,traffic,auto_and_commute,train
14704,is the traffic bad at 5:00 if i'm going to the mall,traffic,auto_and_commute,train
14705,"will i be able to get to the mall at 5:00, or will there be a lot of traffic",traffic,auto_and_commute,train
14706,"if i'm heading to the mall at 5:00, what will the traffic be like",traffic,auto_and_commute,train
14707,i'm going to the mall at 5:00 what will traffic be like,traffic,auto_and_commute,train
14708,what is the traffic like on the way to north shore,traffic,auto_and_commute,train
14709,what is the traffic like on the way to makaha,traffic,auto_and_commute,train
14710,what is the traffic like on the way to kaneohe,traffic,auto_and_commute,train
14711,what is the traffic like on the way to kapolei,traffic,auto_and_commute,train
14712,what is the traffic like on the way to town,traffic,auto_and_commute,train
14713,is there traffic on dove road,traffic,auto_and_commute,train
14714,is there traffic up ahead,traffic,auto_and_commute,train
14715,should i take a different route to work,traffic,auto_and_commute,train
14716,is there traffic on bramble lane,traffic,auto_and_commute,train
14717,is there any traffic on my way to work,traffic,auto_and_commute,train
14718,what's the traffic like around the stadium,traffic,auto_and_commute,train
14719,how clogged are the streets before the stadium,traffic,auto_and_commute,train
14720,how much traffic is there before the stadium,traffic,auto_and_commute,train
14721,are there alot of cars on the road before the stadium,traffic,auto_and_commute,train
14722,is there gridlock on the street up to the stadium,traffic,auto_and_commute,train
14723,what's the traffic like on the way to patterson,traffic,auto_and_commute,train
14724,what's the traffic like on the way to the mall,traffic,auto_and_commute,train
14725,what's the traffic like on the way to the water slides,traffic,auto_and_commute,train
14726,what's the traffic like on the way to the amusement park,traffic,auto_and_commute,train
14727,what's the traffic like on the way to walmart,traffic,auto_and_commute,train
14728,what is the traffic nearest lexington,traffic,auto_and_commute,train
14729,give me the traffic at lexington,traffic,auto_and_commute,train
14730,what's the traffic at lexington,traffic,auto_and_commute,train
14731,tell me the traffic at lexington,traffic,auto_and_commute,train
14732,how is the traffic near lexington,traffic,auto_and_commute,train
14733,what is the traffic like,traffic,auto_and_commute,train
14734,is the traffic bad on the way to work,traffic,auto_and_commute,train
14735,how bad is the traffic,traffic,auto_and_commute,train
14736,what is the traffic like on the way to work,traffic,auto_and_commute,train
14737,let me know the traffic in tempe,traffic,auto_and_commute,train
14738,is there traffic on route to work,traffic,auto_and_commute,train
14739,is there traffic on my way to work today,traffic,auto_and_commute,train
14740,i wanna know what the traffic typically like at 3:30 on the route to phoenix,traffic,auto_and_commute,train
14741,i have to know what the traffic typically like at 3:30 on the route to phoenix,traffic,auto_and_commute,train
14742,i would like to know the traffic in tempe please,traffic,auto_and_commute,train
14743,tell me what the traffic is like on the way to phoenix,traffic,auto_and_commute,train
14744,i need to know what the traffic typically like at 3:30 on the route to phoenix,traffic,auto_and_commute,train
14745,is there traffic to work,traffic,auto_and_commute,train
