,text,intent,domain,dataset
6556,Verify my source of funds?,verify_source_of_funds,banking,train
6557,How can I prove the source of my funds?,verify_source_of_funds,banking,train
6558,How can I know where did my funds come from?,verify_source_of_funds,banking,train
6559,How can I receive verification for the source of my funds?,verify_source_of_funds,banking,train
6561,How can I tell the source for my available funds?,verify_source_of_funds,banking,train
6562,I need to verify my funds.,verify_source_of_funds,banking,train
6563,How do I see my source of funds?,verify_source_of_funds,banking,train
6564,I require verification of my source of funds.,verify_source_of_funds,banking,train
6565,Where do my fund come from?,verify_source_of_funds,banking,train
6566,I want to know the source of my funds.,verify_source_of_funds,banking,train
6567,where can i see money source?,verify_source_of_funds,banking,train
6568,where did my funds come from?,verify_source_of_funds,banking,train
6569,i need to trace a deposit,verify_source_of_funds,banking,train
6570,How can I find out the source of my available cash?,verify_source_of_funds,banking,train
6571,can i see money source?,verify_source_of_funds,banking,train
6572,Where can I find out where my funds came from?,verify_source_of_funds,banking,train
6573,Show me the source of my money.,verify_source_of_funds,banking,train
6574,Where can I find my fund information?,verify_source_of_funds,banking,train
6575,How do I find out my source of funds?,verify_source_of_funds,banking,train
6576,How do I know where the funds come from?,verify_source_of_funds,banking,train
6577,Please explain to me how to know where my funds are from.,verify_source_of_funds,banking,train
6578,Where is my top-up generated from?,verify_source_of_funds,banking,train
6579,Where did my deposit for my source of funds come from?,verify_source_of_funds,banking,train
6580,Can I see where my funds come from?,verify_source_of_funds,banking,train
6581,Where can I check out the source of available funds in my account?,verify_source_of_funds,banking,train
6582,Can someone please explain to me where my source of funds came from?,verify_source_of_funds,banking,train
6583,want to know where funds come from,verify_source_of_funds,banking,train
6584,Where can I check to see where the money in my account came from?,verify_source_of_funds,banking,train
6585,How can I find out where the funds are flow?,verify_source_of_funds,banking,train
6586,What do I do to verify my source of funds?,verify_source_of_funds,banking,train
6587,I'd like to know where my funds come from.,verify_source_of_funds,banking,train
6588,How can I check to see where my funds come from?,verify_source_of_funds,banking,train
6589,is there a way i can see source of money?,verify_source_of_funds,banking,train
6590,How can I verify my source of funds?,verify_source_of_funds,banking,train
6591,Where do my funds originate from?,verify_source_of_funds,banking,train
6592,What is the source of the money in my account?,verify_source_of_funds,banking,train
6593,How do I see the source of my money?,verify_source_of_funds,banking,train
6594,How long am I to wait before the transfer gets to my account?,transfer_timing,banking,train
6595,Will the transfer show up in my account soon?,transfer_timing,banking,train
6596,What time will a transfer from the US take?,transfer_timing,banking,train
6597,When will the money reach my  account?,transfer_timing,banking,train
6598,How long does it take to get my money,transfer_timing,banking,train
6599,When does my transfer from the US arrive in my account?,transfer_timing,banking,train
6600,"I desperately need to transfer something from China, Please give me the wait time.",transfer_timing,banking,train
6601,I am yet to receive the money in my account how long will this take?,transfer_timing,banking,train
6603,How long will this transfer from europe take?,transfer_timing,banking,train
6604,Will I see the transfer in my account within the week?,transfer_timing,banking,train
6605,How long should I have to wait before I see the transfer in my account?,transfer_timing,banking,train
6606,When will my transfer post to my account?,transfer_timing,banking,train
6607,How long does a European transfer take?,transfer_timing,banking,train
6608,How many days do I have to wait for the transfer to reach my account?,transfer_timing,banking,train
6609,I am waiting for the money to enter my account. How long does it take?,transfer_timing,banking,train
6610,How long will an urgent transfer from China take?,transfer_timing,banking,train
6611,How long do transfers from Europe take?,transfer_timing,banking,train
6613,How long will I have to wait for my money to be in my account?,transfer_timing,banking,train
6614,"In the US, how long is the wait for a transfer?",transfer_timing,banking,train
6615,Where is my money transfer?,transfer_timing,banking,train
6616,How long does a transfer take to reach one's account.,transfer_timing,banking,train
6617,Where's the money from my transfer from Europe?,transfer_timing,banking,train
6618,How long will a transfer from Europe take?,transfer_timing,banking,train
6619,There is an urgent thing that I need to transfer from China. Approximately how long will it take?,transfer_timing,banking,train
6620,I need to transfer funds from China and quick expedition is crucial. Approximately how long does it take for a transfer from China to go through?,transfer_timing,banking,train
6621,How long will a transfer from the US take?,transfer_timing,banking,train
6622,How long do I wait for a transfer from the United States?,transfer_timing,banking,train
6623,What is the timeframe for a transfer in Europe?,transfer_timing,banking,train
6624,How long do I have to wait for a US transfer?,transfer_timing,banking,train
6625,"I have been waiting for my transfer, shouldn't it be here already?",transfer_timing,banking,train
6626,How fast can I transfer something from China?,transfer_timing,banking,train
6627,"My Bank is in Europe, how long will the transfer take?",transfer_timing,banking,train
6628,I urgently need to transfer something from China. How long can I expect it to take?,transfer_timing,banking,train
6629,How many days does it take for a transfer to go through?,transfer_timing,banking,train
6630,When will the money show in my account?,transfer_timing,banking,train
6632,How long until the transfer is reflected on my account balance?,transfer_timing,banking,train
6633,How long do I have to wait for Europe transfers?,transfer_timing,banking,train
6635,How long does a transfer from the US take?,transfer_timing,banking,train
6636,How long is the transfer?,transfer_timing,banking,train
6637,"I've made a transfer, how long until the money reaches my account?",transfer_timing,banking,train
6638,"I'm waiting for a transfer from the US, how much longer?",transfer_timing,banking,train
6639,What is the estimated time on an urgent transfer from China?,transfer_timing,banking,train
6640,Can you please tell me how long it takes for the transfer to be available.,transfer_timing,banking,train
6641,Can I quickly send a transfer from China?  How long will it take?,transfer_timing,banking,train
6642,What is the wait time until money reaches my account?,transfer_timing,banking,train
6643,How long does it take for a transfer to show up in my account?,transfer_timing,banking,train
6644,When will my transfer be in my account?,transfer_timing,banking,train
6646,What's the wait time for European transfers?,transfer_timing,banking,train
6647,What is the time period for money to be transferred?,transfer_timing,banking,train
6648,When can I expect money to be transferred to my account?,transfer_timing,banking,train
6650,I need to transfer something to China. It is urgent. How many days will it take to get there?,transfer_timing,banking,train
6651,I need quickly transfer something from China. About how long will it take?,transfer_timing,banking,train
6652,I need a quick transfer from China.  How long would that take?,transfer_timing,banking,train
6653,How long until transfers from Europe go through?,transfer_timing,banking,train
6654,"I have a transfer from the US, How long is the wait?",transfer_timing,banking,train
6656,"I need to transfer something from China, How long will it take?",transfer_timing,banking,train
6657,It's been a couple days how much longer do I have to wait for my transfer?,transfer_timing,banking,train
6658,When can I expect the transfer to be complete?,transfer_timing,banking,train
6659,How long do European transfers take?,transfer_timing,banking,train
6660,Why hasn't the transfer shown up in my account yet?,transfer_timing,banking,train
6662,How long does it take for a transfer to be in my account?,transfer_timing,banking,train
6663,"If I need to transfer something quick from China, how long does that take?",transfer_timing,banking,train
6664,"I just did a transfer, but don't see the money in my account. What's up?",transfer_timing,banking,train
6665,How quickly can I transfer something to China?,transfer_timing,banking,train
6666,How long will it take the money to appear in my account?,transfer_timing,banking,train
6667,How fast are transfers from Europe?,transfer_timing,banking,train
6668,"I need to make a transfer from Europe, how many days does this take?",transfer_timing,banking,train
6669,What is the longest a US transfer should take to appear in my account?,transfer_timing,banking,train
6671,"I need to transfer something ASAP from China, how long will it take to post to my account?",transfer_timing,banking,train
6672,How long will it take for the money to reach my account?,transfer_timing,banking,train
6673,When will my transfer from the US get here?,transfer_timing,banking,train
6675,"I need some money transferred ASAP, how long does the process take?",transfer_timing,banking,train
6676,How long will a transfer take from Europe?,transfer_timing,banking,train
6677,When can I expect my transfer to reach my account?,transfer_timing,banking,train
6678,What is the estimated wait time on a US transfer into my account?,transfer_timing,banking,train
6679,How long will it take to transfer something to China urgently?,transfer_timing,banking,train
6680,How long does it take transfers from Europe to complete?,transfer_timing,banking,train
6681,I must make a transfer from China and it is urgent. How long before the transfer is complete?,transfer_timing,banking,train
6682,When will my account receive the money?,transfer_timing,banking,train
6683,There is an urgent transfer I need to make from China.  How long will it take to get it processed?,transfer_timing,banking,train
6684,How long will a transfer from China take? I need to transfer something from there.,transfer_timing,banking,train
6685,Help! I need to transfer something to China.,transfer_timing,banking,train
6686,"Its been 3 days, How long will my transfer take to get to my wallet?",transfer_timing,banking,train
6687,How many days until my US transfer arrives?,transfer_timing,banking,train
6688,How long will it take to transfer something from China?,transfer_timing,banking,train
6689,"I must quickly transfer something from China, and I need to know how long it will take.",transfer_timing,banking,train
6690,how long does a US transfer take,transfer_timing,banking,train
6691,How long will it take to transfer from europe?,transfer_timing,banking,train
6692,how long does it take for a transfer from Europe to go through?,transfer_timing,banking,train
6693,When can I expect the transfer to arrive in my account?,transfer_timing,banking,train
6694,When will a transfer from the US post?,transfer_timing,banking,train
6695,"I'm having money transferred from Europe, how long will this take?",transfer_timing,banking,train
6696,When will my money be in my account?,transfer_timing,banking,train
6697,Will it take more than 3 days for my transfer to reach my account?,transfer_timing,banking,train
6698,What is the time frame for european transfers?,transfer_timing,banking,train
6699,When will I receive a transfer from europe?,transfer_timing,banking,train
6700,How long will it take to urgently transfer something to China?,transfer_timing,banking,train
6701,Can I transfer something urgently from China? How long does it take?,transfer_timing,banking,train
6703,What's the transfer time from Europe?,transfer_timing,banking,train
6704,When will my transfer arrive from Europe?,transfer_timing,banking,train
6705,Estimated time arrival for transfers?,transfer_timing,banking,train
6706,What are the time frames for the money to be available in my account?,transfer_timing,banking,train
6707,How long does it take for the money to show up in my account?,transfer_timing,banking,train
6708,what is the time frame for transfers,transfer_timing,banking,train
6709,"If I get a transfer from Europe, how long until it is in my account?",transfer_timing,banking,train
6710,When will the money be made available in my account?,transfer_timing,banking,train
6711,How long does it take for a transfer to reach my account?,transfer_timing,banking,train
6712,What is the estimated wait time for transfers from the US?,transfer_timing,banking,train
6713,What is the length of time for money to reach the account?,transfer_timing,banking,train
6714,When can I expect a transfer from Europe to go through?,transfer_timing,banking,train
6715,Why hasn't my transfer from Europe gone through?,transfer_timing,banking,train
6716,Transfers from the US how long will the wait be?,transfer_timing,banking,train
6717,What is taking so long on my transfer from the US?,transfer_timing,banking,train
6718,How long does transfer from the US take?,transfer_timing,banking,train
6719,How long does a transfer transaction take?,transfer_timing,banking,train
6720,How long does it take to make an urgent transfer from China?,transfer_timing,banking,train
6721,Money transfer help? How long?,transfer_timing,banking,train
6722,I wanted to purchase something online but the payment was returned back to me. This has been going on for a couple of weeks. Please tell me what is going on here?,reverted_card_payment?,banking,train
6723,"I tried to use my debit card, but the payment did not work.",reverted_card_payment?,banking,train
6724,"Hi, I had an issue with my card payment and It shows on my account that my payment went through. Then I got contacted from the seller saying ""they did not receive my payment"" then the payment was returned to my account. so I would like to see why it did that please.",reverted_card_payment?,banking,train
6725,I think my card payment has been reverted,reverted_card_payment?,banking,train
6726,Tell me why my card payment would be reverted.,reverted_card_payment?,banking,train
6727,Why has my card payment been reversed?,reverted_card_payment?,banking,train
6728,I didn't cancel my card payment.,reverted_card_payment?,banking,train
6729,Can you tell me why the card payment came back?,reverted_card_payment?,banking,train
6730,How come the money from the merchant appeared back into my account?,reverted_card_payment?,banking,train
6731,My payment was terminated,reverted_card_payment?,banking,train
6732,I think my card payment has been refunded,reverted_card_payment?,banking,train
6733,I made a payment and it was reverted and wanted to know why?,reverted_card_payment?,banking,train
6735,The app reverted the payment I made.,reverted_card_payment?,banking,train
6736,Why would my payment have been returned to my account?,reverted_card_payment?,banking,train
6737,I bought something and already paid for it but now I don't see it.,reverted_card_payment?,banking,train
6738,"I really wanted to buy something online but seems the card is not working as the payment suddenly came back! What's going on here, I've been trying for a good week or two.",reverted_card_payment?,banking,train
6739,My payment has been cancelled,reverted_card_payment?,banking,train
6740,I made a payment but it was returned.,reverted_card_payment?,banking,train
6741,My card payment has been cancelled,reverted_card_payment?,banking,train
6742,I made a payment with my card that was cancelled?,reverted_card_payment?,banking,train
6743,"Hey a seller just contacted me that my money didn't come through. It was definitely deducted from my account, but now it appears it's back with me! Sort this out asap please.",reverted_card_payment?,banking,train
6744,My payment didn't work and the money is in back in my account.,reverted_card_payment?,banking,train
6745,The payment I made with my card is not showing up.,reverted_card_payment?,banking,train
6746,"Hello,  I noticed the money for an item I purchased online and have already received has been returned to my checking account. Was there an issue with the merchant accepting my payment? Or, possibly, with the bank sending it?",reverted_card_payment?,banking,train
6747,My payment came back for something i'm trying to buy online? it's been doing it for two weeks.  do you know what the issue is?,reverted_card_payment?,banking,train
6748,It looks like my card payment might have been reverted.,reverted_card_payment?,banking,train
6749,Why has my payment been reversed?,reverted_card_payment?,banking,train
6750,I was refunded the money for something I bought already.,reverted_card_payment?,banking,train
6751,I already got my item but just got my money back,reverted_card_payment?,banking,train
6752,I believe that a card payment I made was cancelled.,reverted_card_payment?,banking,train
6753,Why would my card payment be cancelled?,reverted_card_payment?,banking,train
6754,"I dont know what happened, but my payment was cancelled",reverted_card_payment?,banking,train
6756,why did my payment revert,reverted_card_payment?,banking,train
6757,"I would like to make a purchase, however my card has been declined. I would like to ask the reason for this. The past two weeks, the card has been working fine.",reverted_card_payment?,banking,train
6758,I made a payment but the app cancelled it.,reverted_card_payment?,banking,train
6759,The app reverted my recent payment,reverted_card_payment?,banking,train
6760,Why would my card payment get reverted?,reverted_card_payment?,banking,train
6761,I believe my card payment were reverted,reverted_card_payment?,banking,train
6762,"My card has an issue, the payment has been deferred.",reverted_card_payment?,banking,train
6763,Under what condition will my payment revert?,reverted_card_payment?,banking,train
6765,What should I do if my card payment was cancelled?,reverted_card_payment?,banking,train
6766,What reasons would cause my card payment to be cancelled?,reverted_card_payment?,banking,train
6767,Is my card payment reverted?,reverted_card_payment?,banking,train
6768,I had a payment reverted and would like to figure out why.,reverted_card_payment?,banking,train
6769,"I just checked and my payment was cancelled, why?",reverted_card_payment?,banking,train
6770,My money is back in my account after a seller contacted me stating they never received payment. I am positive it was deducted out of my account. Please get this sorted out right away.,reverted_card_payment?,banking,train
6771,HELP. My account has been deducted already and the Seller says they haven't received the money yet? When can they expect it?,reverted_card_payment?,banking,train
6772,Seems like my card payment has been cancelled,reverted_card_payment?,banking,train
6773,Can you please tell me why my card payments are not going through when I try to buy something online? When I put in my card payment it takes it but it comes back a while later.,reverted_card_payment?,banking,train
6774,I was checking my statement and I think one of my card payments has reverted,reverted_card_payment?,banking,train
6776,What happens when a payment is reverted?,reverted_card_payment?,banking,train
6777,I received a message from a seller stating they hadn't received my money even though it definitely came out of my account. The money has now been deposited back into my account. Please get this resolved as soon as possible.,reverted_card_payment?,banking,train
6778,I cancelled my card payment,reverted_card_payment?,banking,train
6779,"Ive been trying to use my card for two weeks now to purchase somethings online but nothing is going through. It keeps returning my payment to my account. There shouldn't be anything wrong with my account, is it the card?",reverted_card_payment?,banking,train
6781,"I bought something and received it, but the payment went back to my account. Is the seller okay?",reverted_card_payment?,banking,train
6782,Looks like my card payment was cancelled.,reverted_card_payment?,banking,train
6783,why would a merchant refuse a payment,reverted_card_payment?,banking,train
6784,How do I fix a payment that was reverted,reverted_card_payment?,banking,train
6785,I just found out from the seller that my money didn't go through. I checked my account and it was deducted at first but now it's back in my account. Can you  please fix this for me quickly?,reverted_card_payment?,banking,train
6786,The seller just told me he didn't get paid. After reviewing my account it did subtract the balance but now it has added it back to my account. I need you to please take care of this promptly.,reverted_card_payment?,banking,train
6787,My card payments have stopped.,reverted_card_payment?,banking,train
6788,My card payment was cancelled it seems.,reverted_card_payment?,banking,train
6789,Why was a payment I made reverted?,reverted_card_payment?,banking,train
6790,"I need help to resolve mix up on my card payment. My account shows the money was taken out and then put back in the account. Then I received a message from the seller, It said that they did not get my payment.",reverted_card_payment?,banking,train
6791,Was my transaction reverted with my card?,reverted_card_payment?,banking,train
6792,"My payment was put back, I think.",reverted_card_payment?,banking,train
6793,"I've got a problem - I purchased an item maybe a week or two ago, but to the payment came back to my account! I've already got what I ordered, so why are the payment funds showing up in my account?",reverted_card_payment?,banking,train
6794,I think my card payment was cancelled. What happened?,reverted_card_payment?,banking,train
6795,"I had a seller reach out to me saying my money didn't come through to them, but I'm sure it was removed from my account. Can you figure out what the deal is here?",reverted_card_payment?,banking,train
6796,What does it mean if it says my card payment has been cancelled?,reverted_card_payment?,banking,train
6797,Why was a payment cancelled on my account?,reverted_card_payment?,banking,train
6798,Card payment has be declined.,reverted_card_payment?,banking,train
6799,Why is a payment I made reverted back to my account?,reverted_card_payment?,banking,train
6801,What does it mean if my payment has been reverted?,reverted_card_payment?,banking,train
6802,I made a payment but the app gave the money back.,reverted_card_payment?,banking,train
6803,I purchased something about one to two weeks ago but for some reason the payment was returned to my account today even though I've already received one of the items. Can you tell me what's going on?,reverted_card_payment?,banking,train
6804,"I've got a problem - I bought something with my card one or two weeks ago, but now exact same amount of the purchase is showing up in my account. I like more money in my account, but this is too good to be true. Can you tell me what's happening?",reverted_card_payment?,banking,train
6805,I think a card payment I made was cancelled.,reverted_card_payment?,banking,train
6806,"I have an issue. I bought something within the past one to two weeks and have received one of the products; however, today the total was returned to my account. What's going on here?",reverted_card_payment?,banking,train
6807,Why did you cancel my card payment?,reverted_card_payment?,banking,train
6808,I did a payment but it was reverted by the app,reverted_card_payment?,banking,train
6809,My payment has not been accepted.,reverted_card_payment?,banking,train
6810,Unknowingly to me the payment sent to seller has been redeposied back in my account. I do not know why it would take out the payment and then put it back in my account. Can you resolve this as soon as possible?,reverted_card_payment?,banking,train
6811,Can you tell me why my card isn't letting me make purchases online? It's been 2 weeks I've been trying.,reverted_card_payment?,banking,train
6812,Why did my payment not go through why did it cancel?,reverted_card_payment?,banking,train
6813,"Hi, I am trying to buy something online, but i think there is some issue in my card. As payment is reverted. Please help me in this as i am facing the same issue from last two weeks.",reverted_card_payment?,banking,train
6814,What is the reason for my card payment to be reverted?,reverted_card_payment?,banking,train
6815,My card payment's cancelled,reverted_card_payment?,banking,train
6816,What does it mean if my payment was reverted?,reverted_card_payment?,banking,train
6817,Please help me with my card payments which keeps getting reverted whenever i do online shopping. I am having this problem since last two weeks.,reverted_card_payment?,banking,train
6819,Why is my card payment cancelled?,reverted_card_payment?,banking,train
6820,"Hello, I was contacted by a seller who let me know my money didn't come through on their side. It most certainly came out of my account so I need this looked at immediately because now it has been returned to me!",reverted_card_payment?,banking,train
6821,has my card payment been reverted?,reverted_card_payment?,banking,train
6822,I have cancelled payments to this card.,reverted_card_payment?,banking,train
6823,"There's a problem - I bought something about a week or two ago but just today the payment somehow came back into my account! I already received the item though, what's going on here?",reverted_card_payment?,banking,train
6824,I see a reverted payment on my account. Why has this happened?,reverted_card_payment?,banking,train
6825,I think the payment from my card was revereted,reverted_card_payment?,banking,train
6826,I think my card payment was reverted,reverted_card_payment?,banking,train
6828,I tried to buy something online but my funds were transferred back to my account. What is happening?,reverted_card_payment?,banking,train
6829,I received a returned payment that I made.,reverted_card_payment?,banking,train
6830,Why did the funds for one of my purchase come back to my account?,reverted_card_payment?,banking,train
6831,Why would the app revert my payment?,reverted_card_payment?,banking,train
6833,Can you tell me why my card payment was cancelled?,reverted_card_payment?,banking,train
6834,"I purchased something and already received it, why hasn't the money taken out?",reverted_card_payment?,banking,train
6835,One of my card payments has reverted,reverted_card_payment?,banking,train
6836,I was just contacted by a seller that let me know they didn't get my money even though I'm very sure it was removed from my account. Now it's back in my account. Get this resolved quickly.,reverted_card_payment?,banking,train
6838,My card payment was reverted,reverted_card_payment?,banking,train
6839,I just got refunded for my purchase over two weeks ago,reverted_card_payment?,banking,train
6840,Please tell me why the purchase I made online returned payment. I really wanted this item and I've been trying for 2 weeks.,reverted_card_payment?,banking,train
6842,My card payment was cancelled.  Why?,reverted_card_payment?,banking,train
6843,"I seem to have a problem here, I bought something about a 2 weeks ago and just now received the payment back into my account and I've already received the item. Can you tell me what is going on here?",reverted_card_payment?,banking,train
6844,Why has my money been returned back to my card.,reverted_card_payment?,banking,train
6845,Why would my card payment be reverted?,reverted_card_payment?,banking,train
6846,"I've got a weird problem: I purchased something a week or maybe it was two weeks ago, and the funds have come back into my account! Can you explain this?",reverted_card_payment?,banking,train
6847,"I purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",reverted_card_payment?,banking,train
6848,I think a payment I made with a card was cancelled.,reverted_card_payment?,banking,train
6849,I notice that I have a card payment that's been cancelled.,reverted_card_payment?,banking,train
6850,why was my payment reverted on the app,reverted_card_payment?,banking,train
6851,I did a payment but the app cancelled it.,reverted_card_payment?,banking,train
6852,I am not able to make a purchase because there is an issue with my card,reverted_card_payment?,banking,train
6853,Explain why a card payment would be cancelled?,reverted_card_payment?,banking,train
6854,What happens if my card payment is cancelled?,reverted_card_payment?,banking,train
6855,Why would a merchant revert my payment?,reverted_card_payment?,banking,train
6856,What happens if a merchant doesn't accept  you payment?,reverted_card_payment?,banking,train
6857,"My card payment reverted back, I think.",reverted_card_payment?,banking,train
6858,I sent a payment but now it's not showing up.,reverted_card_payment?,banking,train
6859,How can I tell if my card payment is reverted?,reverted_card_payment?,banking,train
6860,"I'm not sure what is going on here. I've received payment back into my account  for an item I've already received, from about 2 weeks ago.",reverted_card_payment?,banking,train
6861,Why was my card payment reversed?,reverted_card_payment?,banking,train
6862,Why have I received a rebate for my payment after a week?,reverted_card_payment?,banking,train
6863,"Around one or two weeks ago I purchased something but there's seems to be an issue. I have already received one of the items, but today the money was placed back into my account. What is happening?",reverted_card_payment?,banking,train
6864,Why wasn't my payment accepted by the app,reverted_card_payment?,banking,train
6865,Why would a merchant revert a card payment?,reverted_card_payment?,banking,train
6866,"Hi, I am facing issue with my card payment while shopping online as payment is getting reverted. I am struggling with this issue around two weeks. Please advise.",reverted_card_payment?,banking,train
6867,"I cannot seem to buy something online with my card? the payment comes back, what's going on?",reverted_card_payment?,banking,train
6868,Did a card payment that I made get cancelled?,reverted_card_payment?,banking,train
6870,A seller is stating that they haven't received money yet when the money has already deducted from my account.,reverted_card_payment?,banking,train
6871,I an not sure but it looks as if a card payment I made was cancelled.,reverted_card_payment?,banking,train
6872,The money is still in my account even though I already paid -- I don't understand what happened.,reverted_card_payment?,banking,train
6873,My card payment might have been reverted.,reverted_card_payment?,banking,train
6874,"I noticed my card payment was cancelled, can you tell me why?",reverted_card_payment?,banking,train
6875,I am not able to purchase anything online! I have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. Why is this happening?,reverted_card_payment?,banking,train
6876,I believe my card payment has reverted,reverted_card_payment?,banking,train
6877,What do I do if my payment was reverted?,reverted_card_payment?,banking,train
6878,My payment was stopped,reverted_card_payment?,banking,train
6879,My payment was cancelled,reverted_card_payment?,banking,train
6880,My payment did not go through because the app reverted it,reverted_card_payment?,banking,train
6881,Was my card payment reverted?,reverted_card_payment?,banking,train
6882,Is it possible that my card payment was reverted?,reverted_card_payment?,banking,train
6883,Is it possible for me to change my PIN number?,change_pin,banking,train
6884,What are the steps to change my PIN to something else?,change_pin,banking,train
6885,In what way can I change my PIN and where do I need to be?,change_pin,banking,train
6886,Can I change my PIN at any cash machines?,change_pin,banking,train
6888,Can I change my PIN abroad?,change_pin,banking,train
6889,Do I have to go to the bank to change my PIN?,change_pin,banking,train
6890,If I want to can I set up a new PIN?,change_pin,banking,train
6891,Do I have to go into the bank to change my PIN?,change_pin,banking,train
6892,Can I change my PIN at my local bank?,change_pin,banking,train
6894,If I want to select a new PIN what do I do?,change_pin,banking,train
6895,How can I change my PIN without going to the bank?,change_pin,banking,train
6896,Do I need to speak to a representative to change my pin?,change_pin,banking,train
6899,Can I change my PIN remotely?,change_pin,banking,train
6900,I need to change my card PIN.,change_pin,banking,train
6901,If i want to change my pin number can I directly from an ATM?,change_pin,banking,train
6902,Are there any specific cash machines that I have to go to in order to change my PIN?,change_pin,banking,train
6903,Can I change my PIN at any ATM?,change_pin,banking,train
6904,Can I change my pin at an atm?,change_pin,banking,train
6905,Can I change my PIN without being physically present?,change_pin,banking,train
6906,Can you tell me how to change my PIN?,change_pin,banking,train
6907,I want to choose a new PIN.,change_pin,banking,train
6908,Is there a way yo change my PIN?,change_pin,banking,train
6909,Can I change my PIN?,change_pin,banking,train
6910,Do I need to go to a physical bank to change my PIN?,change_pin,banking,train
6911,What cash machines will let me change my PIN?,change_pin,banking,train
6912,Do I need to go to an office to change my pin?,change_pin,banking,train
6913,Which ATM's am i able to change my PIN?,change_pin,banking,train
6914,Can I change my PIN without going to a bank?,change_pin,banking,train
6915,Can my PIN changed remotely without visiting a bank?,change_pin,banking,train
6916,Which countries can I change my PIN in?,change_pin,banking,train
6918,I want a new PIN please.,change_pin,banking,train
6919,Can I change my PIN at a nearby ATM when in Spain? I think someone saw my PIN and I need to change it but am on vacation.,change_pin,banking,train
6920,Please help me set up a new PIN.,change_pin,banking,train
6921,I have been travelling overseas and I need to change my PIN. Can you tell me how this is done?,change_pin,banking,train
6922,Is there a location where I can change my PIN?,change_pin,banking,train
6923,I am on vacation in Spain and need to change my pin.,change_pin,banking,train
6924,How can I change my PIN even though I'm out of the country in Austria at the moment?,change_pin,banking,train
6925,Can I change my PIN in Austria?,change_pin,banking,train
6926,Can I change my in at all ATM's?,change_pin,banking,train
6928,I must change my PIN as soon as possible.,change_pin,banking,train
6929,"I think my pin has been compromised, what do I do?",change_pin,banking,train
6930,Where do I need to go to change my PIN?,change_pin,banking,train
6931,Do I have to change my PIN at a bank?,change_pin,banking,train
6932,Can I change my PIN on my phone?,change_pin,banking,train
6933,Help me with a PIN change.,change_pin,banking,train
6934,I want to change my PIN - do I need to be in a bank?,change_pin,banking,train
6935,How do I change the PIN?,change_pin,banking,train
6936,Where can I change my PIN?,change_pin,banking,train
6937,Change my pin?,change_pin,banking,train
6938,Can you tell me where  can change my PIN?,change_pin,banking,train
6939,Can I change my pin at a cash machine?,change_pin,banking,train
6940,Is it possible to change my PIN?,change_pin,banking,train
6941,I really need to know how to change my pin.,change_pin,banking,train
6942,Is going to a bank only way to change my PIN?,change_pin,banking,train
6943,How can I reset my PIN?,change_pin,banking,train
6944,Is it possible to change my pin if i am out of the country?,change_pin,banking,train
6945,How can I set a new pin.,change_pin,banking,train
6946,"I think someone saw my PIN and I am on vacation in Spain, can I change it locally at an ATM?",change_pin,banking,train
6947,Are there cash machines where I can change my PIN?,change_pin,banking,train
6948,"I can't freeze my account as I need the card as I am traveling, how do I change my pin?",change_pin,banking,train
6950,"While on vacation in Spain I think someone saw my PIN and I now need to change it, can I do this at an ATM in Spain?",change_pin,banking,train
6951,How do I go about changing my PIN?,change_pin,banking,train
6952,Am I able to change my PIN at certain cash machines?,change_pin,banking,train
6954,I am on vacation in Spain and think someone saw my pin when… Can I change it at a local ATM?,change_pin,banking,train
6955,I'm on vacation in Europe but I desperately need to change my PIN. Can I do this from abroad?,change_pin,banking,train
6956,Can I reset my PIN?,change_pin,banking,train
6957,At what cash machines can I change my PIN?,change_pin,banking,train
6958,I want to change my PIN.,change_pin,banking,train
6959,What steps do I have to take to change my PIN?,change_pin,banking,train
6960,I want to change my pin number from an ATM. Is this possible?,change_pin,banking,train
6961,I would like to change the the PIN on my card.,change_pin,banking,train
6962,"I'm in Austria right now, but I really need to change my PIN right now. Can I do this even though I'm in another country?",change_pin,banking,train
6963,How can I alteration my PIN?,change_pin,banking,train
6964,I want to create a new pin.,change_pin,banking,train
6965,"
Do I need to go to a physical bank to change my PIN?",change_pin,banking,train
6966,May I change my PIN?,change_pin,banking,train
6967,Please help me change my PIN.,change_pin,banking,train
6968,Set a new PIN please.,change_pin,banking,train
6970,How do I change my PIN abroad?,change_pin,banking,train
6971,How can I change my Rowlock ?,change_pin,banking,train
6972,How can I change my old pin to a new one?,change_pin,banking,train
6973,Changing my PIN,change_pin,banking,train
6974,Can I get a new pin number at any ATM using my card?,change_pin,banking,train
6975,Please let me know how to change my PIN?,change_pin,banking,train
6976,Can I change my PIN without going to a bank branch?,change_pin,banking,train
6977,Tell me how to setup a new PIN.,change_pin,banking,train
6978,Can my PIN be changed in any cash machine?,change_pin,banking,train
6979,Can you tell me what I need to do to have my pin changed?,change_pin,banking,train
6980,Am I allowed to change my PIN anywhere?,change_pin,banking,train
6982,Help me change my PIN.,change_pin,banking,train
6983,Are their certain cash machines where I can change my pin?,change_pin,banking,train
6984,"
Which cash machines will allow me to change my PIN?",change_pin,banking,train
6985,How can I change my PIN?  Help.,change_pin,banking,train
6986,Do you know how to change my card PIN?,change_pin,banking,train
