,text,intent,domain,dataset
5772,play the god of small things,play_audiobook,play,train
5773,play the two towers,play_audiobook,play,train
5774,find me an audio book version of ready player one and play it for me,play_audiobook,play,train
5775,begin playing the audiobook beauty and the beast,play_audiobook,play,train
5776,play the audiobook swan from first,play_audiobook,play,train
5777,resume audiobook playback,play_audiobook,play,train
5778,we are going to play poker together,play_game,play,train
5779,can you take a role of enemy in the game of coc,play_game,play,train
5780,run game,play_game,play,train
5781,open parcheese game for you and i,play_game,play,train
5782,let's roll the dice,play_game,play,train
5783,can you do name that tune,play_game,play,train
5784,play the latest games,play_game,play,train
5785,start up bejeweled,play_game,play,train
5786,let's play our favourite football match on tv,play_game,play,train
5787,play this game with me,play_game,play,train
5788,find game,play_game,play,train
5789,list the games you can play with me,play_game,play,train
5790,can you play monopoly with me,play_game,play,train
5791,play flappy bird,play_game,play,train
5792,i need to play sims,play_game,play,train
5793,turn on flappy bird,play_game,play,train
5794,let's play space invaders,play_game,play,train
5795,start words with friends,play_game,play,train
5796,i challenge you to a game of tic tac toe,play_game,play,train
5797,please open blokus game i would like to play with you,play_game,play,train
5798,Please play this game,play_game,play,train
5799,open tic tac toe,play_game,play,train
5800,open games,play_game,play,train
5801,play gta vice city game,play_game,play,train
5802,please play football with me,play_game,play,train
5803,play chess,play_game,play,train
5804,play for me the game cricket,play_game,play,train
5805,play scrabble with me,play_game,play,train
5806,play me a game of tic tac toe,play_game,play,train
5807,let's play fmod,play_game,play,train
5808,lets play,play_game,play,train
5809,please begin clash of clans,play_game,play,train
5810,open chess app and begin game,play_game,play,train
5811,do a tournament with me in candy crush,play_game,play,train
5812,shall we play a game,play_game,play,train
5813,open up tetris,play_game,play,train
5814,please play trivial pursuit with me,play_game,play,train
5815,let's play chess,play_game,play,train
5816,i feel like playing chess can you play that,play_game,play,train
5817,open temple run game,play_game,play,train
5818,open chess play against me,play_game,play,train
5819,play football with me,play_game,play,train
5820,play papa pear saga,play_game,play,train
5821,play tic tac toe with me,play_game,play,train
5822,play subway surfers with me,play_game,play,train
5823,lets play chess together,play_game,play,train
5824,play game,play_game,play,train
5825,can you play tic tac toe,play_game,play,train
5826,play a game of contra as a second player,play_game,play,train
5827,play a game of chess with me,play_game,play,train
5828,please play my cricket game,play_game,play,train
5829,Lets play tic tac toe,play_game,play,train
5830,mario,play_game,play,train
5831,start angry bird,play_game,play,train
5832,want to play a game of trivia,play_game,play,train
5833,want to play a game,play_game,play,train
5834,i want to play a game,play_game,play,train
5835,let's play space invaders together,play_game,play,train
5836,play for me the game star wars,play_game,play,train
5837,my games to play in my computers,play_game,play,train
5838,i want to play a trivia game,play_game,play,train
5839,can you play a game with me,play_game,play,train
5840,Play my favorite game by name naughty dog,play_game,play,train
5841,play candy crush,play_game,play,train
5842,play football match for myself now,play_game,play,train
5843,start game temple runner,play_game,play,train
5844,let's play tic tac toe,play_game,play,train
5845,please open chess game i would like to play with you,play_game,play,train
5846,open subway surfers,play_game,play,train
5847,search for the correct game,play_game,play,train
5848,i want to play poker with you,play_game,play,train
5849,load up ghost recon wildlands,play_game,play,train
5850,let's play a game together,play_game,play,train
5851,play ping pong,play_game,play,train
5852,open chess game,play_game,play,train
5853,open saga,play_game,play,train
5854,i want you to play this game for me,play_game,play,train
5855,i challenge you to a game,play_game,play,train
5856,lets play battleship,play_game,play,train
5857,let's play global thermonuclear war,play_game,play,train
5858,start a game and play with me,play_game,play,train
5859,start the poker game,play_game,play,train
5860,let's play some pong,play_game,play,train
5861,please play clash of clans,play_game,play,train
5862,lets play tic tac toe,play_game,play,train
5863,i want to play a game with you,play_game,play,train
5864,please choose a game that you can play with me,play_game,play,train
5865,please open and play chess with me,play_game,play,train
5866,could you play poker with me,play_game,play,train
5867,play poker with me,play_game,play,train
5868,video games,play_game,play,train
5869,load a fun game that i can play with you,play_game,play,train
5870,play for me the game harry potter and the chamber of secrets,play_game,play,train
5871,let's play a game of truth or dare,play_game,play,train
5872,lets go nazi hunting,play_game,play,train
5873,launch super mario,play_game,play,train
5874,play cricket,play_game,play,train
5875,get the duet game,play_game,play,train
5876,play game with me,play_game,play,train
5877,play real racing three game,play_game,play,train
5878,play super mario brothers game with me,play_game,play,train
5879,start a match of chess,play_game,play,train
5880,let's play a game of chess,play_game,play,train
5881,play chess with me please,play_game,play,train
5882,would you like to play a game,play_game,play,train
5883,play solitaire with me,play_game,play,train
5884,i'm thinking of a number one to ten,play_game,play,train
5885,let's play you'll be the keeper and never change position,play_game,play,train
5886,start a competitive crossword for us,play_game,play,train
5887,would you like to play a game with me,play_game,play,train
5888,let's play nine ball against me adapt with my skill level always let me win,play_game,play,train
5889,could you harvest the crops in farmvile,play_game,play,train
5890,please open go fish game and play it with me,play_game,play,train
5891,open fishdom game,play_game,play,train
5892,open minestart game from previous played level,play_game,play,train
5893,open up angry birds,play_game,play,train
5894,i want to play fifa seventeen,play_game,play,train
5895,lets play pinball,play_game,play,train
5896,I'd like to play UNO with you,play_game,play,train
5897,play uno together,play_game,play,train
5898,want to play a game with me,play_game,play,train
5899,play candy crush with me,play_game,play,train
5900,let's play never have i ever,play_game,play,train
5901,can you find animal crossing,play_game,play,train
5902,i would like to play tetris,play_game,play,train
5903,start spider,play_game,play,train
5904,puzzles and games app,play_game,play,train
5905,please open snooker game i would like to play with you,play_game,play,train
5906,how about playing a game of guess the word i'm thinking of,play_game,play,train
5907,play keno,play_game,play,train
5908,play games,play_game,play,train
5909,do you want to play,play_game,play,train
5910,play scabble with me,play_game,play,train
5911,play for me the game candy crush,play_game,play,train
5912,angry bird play,play_game,play,train
5913,turn on console,play_game,play,train
5914,give a hand to this game,play_game,play,train
5915,let's play a game,play_game,play,train
5916,i want to play blackjack,play_game,play,train
5917,games,play_game,play,train
5918,start the league of legends game,play_game,play,train
5919,how about a nice game of chess,play_game,play,train
5920,play fmod,play_game,play,train
5921,play i spy with me,play_game,play,train
5922,co play game monopoly,play_game,play,train
5923,start candy crush,play_game,play,train
5924,will play chess,play_game,play,train
5925,please run this game,play_game,play,train
5926,start play fifa seventeen,play_game,play,train
5927,play snake with me,play_game,play,train
5928,let us play millionaires,play_game,play,train
5929,play racing,play_game,play,train
5930,create a playing teams and play with them,play_game,play,train
5931,let's play a game of trivia,play_game,play,train
5932,let's play checkers,play_game,play,train
5933,play golf,play_game,play,train
5934,i wish i could play video games together,play_game,play,train
5935,try to play old nineties classic music,play_music,play,train
5936,play new rihanna song,play_music,play,train
5937,turn on some music,play_music,play,train
5938,can you play my favorite music,play_music,play,train
5939,play party songs,play_music,play,train
5940,please play the song games by disturbed,play_music,play,train
5941,i want to listen arijit singh song once again,play_music,play,train
5942,play my first favorite song on loop,play_music,play,train
5943,Play best friends by yelawolf,play_music,play,train
5944,start music,play_music,play,train
5945,turn on my michael jackson playlist,play_music,play,train
5946,play any song of arijit singh,play_music,play,train
5947,hey play the songs from my playlist named good tunes,play_music,play,train
5948,play melody songs,play_music,play,train
5949,start play,play_music,play,train
5950,start the satellite music feed,play_music,play,train
5951,play anything by cat stevens and i'll be happy,play_music,play,train
5952,take me to music player,play_music,play,train
5953,play the romantic songs,play_music,play,train
5954,play music for me,play_music,play,train
5955,please play michael jackson album,play_music,play,train
5956,play jack johnson playlist music,play_music,play,train
5957,find songs from my big band playlist,play_music,play,train
5958,play for me hip hop music,play_music,play,train
5959,play the last song from my most recent playlist,play_music,play,train
5960,i want to listen to rock,play_music,play,train
5961,i want to listen jazz,play_music,play,train
5962,i want to hear surfin usa,play_music,play,train
5963,play for me the music by the beatles,play_music,play,train
5964,google find and play florida georgia line the one with nelly,play_music,play,train
5965,play songs by adele,play_music,play,train
5966,play the bjork album i've heard the least,play_music,play,train
5967,get sia's cheap thrills ready to play next,play_music,play,train
5968,best rap music,play_music,play,train
5969,show me the best podcast of folk songs having good rating and play it,play_music,play,train
5970,play my most played songs,play_music,play,train
5971,play from favorites song,play_music,play,train
5972,play music by taylor swift,play_music,play,train
5973,reshuffle and play music,play_music,play,train
5974,set a classic music,play_music,play,train
5975,play led zeppelin houses of the holy,play_music,play,train
5976,please play the beatles ps i love you,play_music,play,train
5977,play me some melody song,play_music,play,train
5978,let's hear some indie rock okay,play_music,play,train
5979,play jazz from jennifer's latest album,play_music,play,train
5980,time to hear me some blake shelton,play_music,play,train
5981,play the song for me,play_music,play,train
5982,i want to hear my favorite jazz music genre,play_music,play,train
5983,queue up ymca,play_music,play,train
5984,open songs by prince,play_music,play,train
5985,please play help,play_music,play,train
5986,i want to hear purple haze,play_music,play,train
5987,hips dont lie thats the song i would like you to play for me,play_music,play,train
5988,pull up my party playlist,play_music,play,train
5989,play green day,play_music,play,train
5990,run indian folk song,play_music,play,train
5991,i would like to hear heathens by twenty one pilots,play_music,play,train
5992,i want to hear tum hi ho next,play_music,play,train
5993,play thinking out loud next,play_music,play,train
5994,play hopsin from my latest playlist,play_music,play,train
5995,i want to listen to soft rock,play_music,play,train
5996,i would like to hear some rap music,play_music,play,train
5997,initiate celine dion music,play_music,play,train
5998,start playing my song list,play_music,play,train
5999,i want to hear chopin now,play_music,play,train
6000,let's play workout playlist,play_music,play,train
6001,play all songs by metallica on shuffle,play_music,play,train
6002,play what live,play_music,play,train
6003,could you play you don't bring me flowers,play_music,play,train
6004,i want to dance to the tune of raghu dixit,play_music,play,train
6005,please play some jazz music,play_music,play,train
6006,please play songs i've purchased and favorited,play_music,play,train
6007,i'dl like to hear any classical except for bach or schubert,play_music,play,train
6008,play my motivational playlist,play_music,play,train
6009,let me hear some bluegrass music,play_music,play,train
6010,play new songs by barenaked ladies,play_music,play,train
6011,play music from good playlist,play_music,play,train
6012,can you play rfi,play_music,play,train
6013,play foke,play_music,play,train
6014,play music true love,play_music,play,train
6015,play the electronic playlist,play_music,play,train
6016,play a party music list,play_music,play,train
6017,initiate the music on the electronic playlist,play_music,play,train
6018,repeat this list in random order,play_music,play,train
6019,put classic rock on,play_music,play,train
6020,let me hear some music,play_music,play,train
6021,play me all jazz music,play_music,play,train
6022,play all the latest pop songs,play_music,play,train
6023,please play for me elvis presley song again,play_music,play,train
6024,play music,play_music,play,train
6025,i want to hear play that funky music,play_music,play,train
6026,play happy playlist next,play_music,play,train
6027,play music from workout playlist,play_music,play,train
6028,please play me a song from my favourite list,play_music,play,train
6029,play me an upbeat song through your speakers,play_music,play,train
6030,coordinate all pop song genres,play_music,play,train
6031,play my country playlist,play_music,play,train
6032,Song next please,play_music,play,train
6033,time to workout,play_music,play,train
6034,play the latest song adele,play_music,play,train
6035,play from smashing pumpkins,play_music,play,train
6036,please play only sad song in music player,play_music,play,train
6037,play country music,play_music,play,train
6038,play the song title,play_music,play,train
6039,play let me love you by ariana grande,play_music,play,train
6040,i want to hear sleeptime playlist next,play_music,play,train
6041,play some boy band music,play_music,play,train
6042,next i want to hear shinedown,play_music,play,train
6043,hi google play me playlist wacky in my gaana application,play_music,play,train
6044,find jazz music on my playlist,play_music,play,train
6045,play for me the music by madonna,play_music,play,train
6046,play one more time,play_music,play,train
6047,play all by the beatles,play_music,play,train
6048,put the song sung by shreya at the top,play_music,play,train
6049,hey play me a popular country song,play_music,play,train
6050,play music in library,play_music,play,train
6051,play neil sedaka,play_music,play,train
6052,i want to hear radio head please,play_music,play,train
6053,play the billboard top ten,play_music,play,train
6054,play my preferred song,play_music,play,train
6055,play lady by kenny roger,play_music,play,train
6056,select and play only christian rock from one thousand nine hundred and ninety upwards,play_music,play,train
6057,play be warned by tech n9ne,play_music,play,train
6058,open spotify and play list five,play_music,play,train
6059,download the latest folk songs having rating of four star or above and play all without shuffle,play_music,play,train
6060,play hurt by johnny cash next,play_music,play,train
6061,kenny roger's lady play,play_music,play,train
6062,open my amazon music app and play my playlist,play_music,play,train
6063,please resume my music,play_music,play,train
6064,play my favorite music,play_music,play,train
6065,play old fashioned christmas music,play_music,play,train
6066,play my midnight love playlist,play_music,play,train
6067,play music that are classical only,play_music,play,train
6068,play the barney theme song,play_music,play,train
6069,play lady now,play_music,play,train
6070,play the veldt by,play_music,play,train
6071,play chopin,play_music,play,train
6072,play only songs by the beatles please,play_music,play,train
6073,i want to listen to classical music,play_music,play,train
6074,please play the song joy to the world,play_music,play,train
6075,play purple haze,play_music,play,train
6076,play song aces high,play_music,play,train
6077,i'd love to hear any song that i've given five stars by serge gainsbourg,play_music,play,train
6078,play song over the rainbow,play_music,play,train
6079,jazz could be choice for me,play_music,play,train
6080,play what i am by edie brickel,play_music,play,train
6081,play r and b,play_music,play,train
6082,go to youtube and play me the best wedding songs collection,play_music,play,train
6083,play music from where you left off,play_music,play,train
6084,would you play some music please,play_music,play,train
6085,please play workout playlist,play_music,play,train
6086,play maroon five playlist,play_music,play,train
6087,play the song get happy by ella fitzgeral,play_music,play,train
6088,play closer music track,play_music,play,train
6089,play my morning playlist,play_music,play,train
6090,play jingle bells,play_music,play,train
6091,make my collection mostly pop with a good bit of psychedelia,play_music,play,train
6092,play the next episode of drunks and dragons please,play_podcasts,play,train
6093,play the latest seahawks podcast,play_podcasts,play,train
6094,can i see the previous episode,play_podcasts,play,train
6095,skip this podcast,play_podcasts,play,train
6096,please play next episode,play_podcasts,play,train
6097,aib podcast on kashmirstart it,play_podcasts,play,train
6098,i want to hear the latest podcast episode of s town,play_podcasts,play,train
6099,please go to next date,play_podcasts,play,train
6100,can you please play the next episode of food stuff,play_podcasts,play,train
6101,jump to the next podcast,play_podcasts,play,train
6102,what are todays top podcasts,play_podcasts,play,train
6103,skip to next nyt podcast,play_podcasts,play,train
6104,what is my most played podcast,play_podcasts,play,train
6105,play my latest podcast,play_podcasts,play,train
6106,can you start my saved podcast,play_podcasts,play,train
6107,continue onto the next podcast,play_podcasts,play,train
6108,go to next episode,play_podcasts,play,train
6109,skip,play_podcasts,play,train
6110,start podcast from my favorites list,play_podcasts,play,train
6111,start next episode playing,play_podcasts,play,train
6112,show me the top rated podcasts,play_podcasts,play,train
6113,find me a podcast on wrestling,play_podcasts,play,train
6114,can you backward an episode in the podcast,play_podcasts,play,train
6115,move to next episode,play_podcasts,play,train
6116,start podcast mlb daily,play_podcasts,play,train
6117,start podcasts on nfl,play_podcasts,play,train
6118,i want to hear this podcast,play_podcasts,play,train
6119,skip to next podcast,play_podcasts,play,train
6120,can you play the next podcast,play_podcasts,play,train
6121,play the next episode of the BBC tech podcast,play_podcasts,play,train
6122,please play forward episode in quantico,play_podcasts,play,train
6123,vitaly channel,play_podcasts,play,train
6124,podcast play,play_podcasts,play,train
6125,play the previous podcast,play_podcasts,play,train
6126,please play the newest podcast,play_podcasts,play,train
6127,podcast next episode,play_podcasts,play,train
6128,play rohan sharma podcast for me,play_podcasts,play,train
6129,play the newest morning show podcast,play_podcasts,play,train
6130,i want to hear yesterday's podcast from my favorite channel,play_podcasts,play,train
6131,resume series podcast,play_podcasts,play,train
6132,start playing podcast about books,play_podcasts,play,train
6133,play the next episode of a podcast,play_podcasts,play,train
6134,play the seventh episode of the morning after,play_podcasts,play,train
6135,will you please play the next episode of podcast,play_podcasts,play,train
6136,play my video game news podcast starting where i left off,play_podcasts,play,train
6137,play last reason podcast,play_podcasts,play,train
6138,move to next section,play_podcasts,play,train
6139,forward to four twenty,play_podcasts,play,train
6140,start my favourite podcast,play_podcasts,play,train
6141,play the next podcast episode,play_podcasts,play,train
6142,will you please play a podcast,play_podcasts,play,train
6143,next podcast,play_podcasts,play,train
6144,go to the podcast and play the next episode in friends,play_podcasts,play,train
6145,start playing my most recent podcast,play_podcasts,play,train
6146,play the most current episode of levin,play_podcasts,play,train
6147,ted talks,play_podcasts,play,train
6148,start my most recently played podcast,play_podcasts,play,train
6149,rewind button,play_podcasts,play,train
6150,please play james altucher's podcast,play_podcasts,play,train
6151,play me john's podcast,play_podcasts,play,train
6152,next one please,play_podcasts,play,train
6153,play most recent podcast upload,play_podcasts,play,train
6154,go to the next episode in this podcast,play_podcasts,play,train
6155,move forward ten minutes in this podcast,play_podcasts,play,train
6156,play anything new from my podcast subscriptions,play_podcasts,play,train
6157,replay my last played podcast,play_podcasts,play,train
6158,move to the next episode of hipsterhood,play_podcasts,play,train
6159,show me the newest podcasts,play_podcasts,play,train
6160,please play a podcast,play_podcasts,play,train
6161,skip to next,play_podcasts,play,train
6162,start podcast,play_podcasts,play,train
6163,please go to the next episode of the podcast,play_podcasts,play,train
6164,start the gilmore guys,play_podcasts,play,train
6165,play the most recent podcast for this american life,play_podcasts,play,train
6166,start the podcast i was last listening to,play_podcasts,play,train
6167,please play next episode of bbc history podcast,play_podcasts,play,train
6168,play current episode,play_podcasts,play,train
6169,plays the podcast from the beginning,play_podcasts,play,train
6170,can you find the dave ramsey podcast that aired earlier today,play_podcasts,play,train
6171,hey play my favourite podcast from list,play_podcasts,play,train
6172,play the next episode of radiolab,play_podcasts,play,train
6173,please play podcasts on science,play_podcasts,play,train
6174,play my favourite podcast,play_podcasts,play,train
6175,play the next recording,play_podcasts,play,train
6176,back one episode,play_podcasts,play,train
6177,please continue with the next podcast episode,play_podcasts,play,train
6178,play stuff you should know,play_podcasts,play,train
6179,please play the next episode,play_podcasts,play,train
6180,play that podcast i was listening to yesterday,play_podcasts,play,train
6181,play latest reason podcast,play_podcasts,play,train
6182,start playlist for podcast,play_podcasts,play,train
6183,go back,play_podcasts,play,train
6184,start the podcast over that i started last night,play_podcasts,play,train
6185,play me the bbc radio podcast,play_podcasts,play,train
6186,play compassionate cook episode twenty three,play_podcasts,play,train
6187,i want to listen to the podcast of the super bowl this past year,play_podcasts,play,train
6188,play today's podcast from the mi,play_podcasts,play,train
6189,i'd like to continue to the next episode,play_podcasts,play,train
6190,please play the next episode in the podcast,play_podcasts,play,train
6191,start playing my most played podcast,play_podcasts,play,train
6192,next episode please,play_podcasts,play,train
6193,let me listen to the latest lovett or leave it podcast,play_podcasts,play,train
6194,play the serial podcast,play_podcasts,play,train
6195,go to favourite list,play_podcasts,play,train
6196,jump to next podcast,play_podcasts,play,train
6197,play next on podcast,play_podcasts,play,train
6198,skip to the next episode of this podcast,play_podcasts,play,train
6199,show me the previous episode,play_podcasts,play,train
6200,rewind the episode of podcast,play_podcasts,play,train
6201,play me some podcasts about getting rich quick,play_podcasts,play,train
6202,play the last next episode,play_podcasts,play,train
6203,forward this one,play_podcasts,play,train
6204,i want you to play the podcast,play_podcasts,play,train
6205,play episode two of the intern,play_podcasts,play,train
6206,skip forward,play_podcasts,play,train
6207,play the podcast named ringcast,play_podcasts,play,train
6208,find the serial podcast and play it,play_podcasts,play,train
6209,play me a podcast,play_podcasts,play,train
6210,play musician play list,play_podcasts,play,train
6211,next episode in podcast,play_podcasts,play,train
6212,go to beginning of previous episode,play_podcasts,play,train
6213,npr ted talks,play_podcasts,play,train
6214,next episode of nyt podcast,play_podcasts,play,train
6215,play this podcast,play_podcasts,play,train
6216,next podcast play,play_podcasts,play,train
6217,move on to the next podcast episode,play_podcasts,play,train
6218,go back to the last episode in this podcast,play_podcasts,play,train
6219,play me the latest podcast about online surveys,play_podcasts,play,train
6220,play newest reason podcast,play_podcasts,play,train
6221,play podcast episode new,play_podcasts,play,train
6222,open podcast player,play_podcasts,play,train
6223,list and play all theory podcasts under ten min,play_podcasts,play,train
6224,play next episode on podcast,play_podcasts,play,train
6225,i want to see the previous episode,play_podcasts,play,train
6226,move forward to the next episode,play_podcasts,play,train
6227,please start joe rogan podcast please,play_podcasts,play,train
6228,please check episode number thirty nine,play_podcasts,play,train
6229,search for podcasts that cover men's issues,play_podcasts,play,train
6230,can you forward an episode in the podcast,play_podcasts,play,train
6231,play episode ten in the podcast,play_podcasts,play,train
6232,play heavyweight podcast,play_podcasts,play,train
6233,skip to the next podcast,play_podcasts,play,train
6234,go to the third episode of this podcast,play_podcasts,play,train
6235,please start my podcast,play_podcasts,play,train
6236,i would like to listen to this mornings mike and mike podcast,play_podcasts,play,train
6237,rewind to four twelve,play_podcasts,play,train
6238,play a podcast about latest yoga videos,play_podcasts,play,train
6239,favourite podcast,play_podcasts,play,train
6240,i want to see the next podcast available,play_podcasts,play,train
6241,start playing ringcast,play_podcasts,play,train
6242,i am ready to hear the next episode of podcast,play_podcasts,play,train
6243,can you pull up the dave ramsey podcast that aired on monday,play_podcasts,play,train
6244,play the next episode of this series,play_podcasts,play,train
6245,play next doctor who episode,play_podcasts,play,train
6246,next episode in the podcast please,play_podcasts,play,train
6247,play podcast one,play_podcasts,play,train
6248,play the bob and tom show,play_radio,play,train
6249,play bbc radio one,play_radio,play,train
6250,play my favorite station,play_radio,play,train
6251,i would like to listen to this programme on radio,play_radio,play,train
6252,turn program on xmtune,play_radio,play,train
6253,please play program on xmtune,play_radio,play,train
6254,play an fm,play_radio,play,train
6255,play random radio station,play_radio,play,train
6256,play npr through my living room stereo,play_radio,play,train
6257,change channel to one hundred and three,play_radio,play,train
6258,play me news radio channel,play_radio,play,train
6259,tune into the joe rogan show in ten minutes,play_radio,play,train
6260,play radio ninety five point five,play_radio,play,train
6261,turn on a country music station,play_radio,play,train
6262,start my playlist on i heart radio,play_radio,play,train
6263,tune in some radio,play_radio,play,train
6264,play any pop fm channel,play_radio,play,train
6265,radio please,play_radio,play,train
6266,play radio,play_radio,play,train
6267,i need you to find a good channels to listen to,play_radio,play,train
6268,could you please help me in listening to the radio,play_radio,play,train
6269,turn on my pandora radio,play_radio,play,train
6270,put the radio on,play_radio,play,train
6271,open radia,play_radio,play,train
6272,play new radio channel,play_radio,play,train
6273,turn on one oh seven point five,play_radio,play,train
6274,can you turn msnbc on in the car,play_radio,play,train
6275,open pandora app,play_radio,play,train
6276,i want to hear program one on lastfm,play_radio,play,train
6277,go to sirius and play the hip hop channel,play_radio,play,train
6278,play program on xmtune please,play_radio,play,train
6279,i want to listen to the new sam harris episode,play_radio,play,train
6280,can you start fm eight hundred and ninety radio channel,play_radio,play,train
6281,play radio mirchi for me,play_radio,play,train
6282,play old,play_radio,play,train
6283,i would like to listen to howard stern on ninety seven point nine fm,play_radio,play,train
6284,play news in fm,play_radio,play,train
6285,switch on radio mango,play_radio,play,train
6286,play the last radio channel,play_radio,play,train
6287,play am,play_radio,play,train
6288,tune into ninety nine point five fm,play_radio,play,train
6289,play the kansas city hip hop station,play_radio,play,train
6290,i need ninety nine point five please,play_radio,play,train
6291,play my usher radio station,play_radio,play,train
6292,play football news from radio one,play_radio,play,train
6293,play the local r. n. b. radio station,play_radio,play,train
6294,play the urban radio station,play_radio,play,train
6295,could you please play the fm station which plays pop songs,play_radio,play,train
6296,can you start ryan seacrest,play_radio,play,train
6297,search and play a radio station with news,play_radio,play,train
6298,start playing fm ninety six point five when it is one pm,play_radio,play,train
6299,start the radio,play_radio,play,train
6300,turn it to frequency nine hundred and ninety seven,play_radio,play,train
6301,would you please turn on the am radio,play_radio,play,train
6302,can you turn on pandora,play_radio,play,train
6303,play bbc radio,play_radio,play,train
6304,give me a classical radio station,play_radio,play,train
6305,play for me american idol show,play_radio,play,train
6306,start radio and go to frequency on nine hundred and forty three,play_radio,play,train
6307,please start the radio,play_radio,play,train
6308,turn on radio,play_radio,play,train
6309,find me the local npr station,play_radio,play,train
6310,play music now from radio plus,play_radio,play,train
6311,please play the local latin music channel on the radio,play_radio,play,train
6312,i want to listen to one oh one point one the whiz,play_radio,play,train
6313,play the radio band with sports commentary,play_radio,play,train
6314,play hoizer radio station from my pandora app,play_radio,play,train
6315,open radio frequency ninety nine point five,play_radio,play,train
6316,i want to listen to the bob and tom show,play_radio,play,train
6317,play yesterday's hot ninety seven morning show,play_radio,play,train
6318,i want to hear the radio,play_radio,play,train
6319,turn on wfrn ninety nine point one,play_radio,play,train
6320,go to radio,play_radio,play,train
6321,start bbc radio,play_radio,play,train
6322,open radio,play_radio,play,train
6323,play a news radio station,play_radio,play,train
6324,play the miami heat and warriors game,play_radio,play,train
6325,hey olly turn the radio on,play_radio,play,train
6326,get me some radio music from kamp fm,play_radio,play,train
6327,i need you to start fm eight hundred and ninety radio channel,play_radio,play,train
6328,find the best rock station near my location and turn it on,play_radio,play,train
6329,get radio,play_radio,play,train
6330,play the radio station one hundred and one point nine,play_radio,play,train
6331,tune in to my favorite radio station please,play_radio,play,train
6332,play the college baseball game,play_radio,play,train
6333,play howard stern on sirius,play_radio,play,train
6334,open fm,play_radio,play,train
6335,play npr on this station,play_radio,play,train
6336,can you please turn on npr where i am,play_radio,play,train
6337,play the radio station rock one hundred and eight,play_radio,play,train
6338,play radio one,play_radio,play,train
6339,hey olly play the radio,play_radio,play,train
6340,open sirius app and play the classical channel,play_radio,play,train
6341,activate radio and tune into nine hundred and eighty nine,play_radio,play,train
6342,look for a radio station called rhythm on the frequency one,play_radio,play,train
6343,eight hundred and eighty nine fm please,play_radio,play,train
6344,play rush limbaugh on ninety seven fm,play_radio,play,train
6345,find radio,play_radio,play,train
6346,play by favorite radio station,play_radio,play,train
6347,i want to listen some music play a radio station,play_radio,play,train
6348,i want to listen to the radio,play_radio,play,train
6349,start the radio now,play_radio,play,train
6350,play hot ninety seven,play_radio,play,train
6351,channel seventy two point five,play_radio,play,train
6352,i'd like to listen to ninety nine point five,play_radio,play,train
6353,let's have the radio on,play_radio,play,train
6354,can you find the the preacher joe show on gospel radio,play_radio,play,train
6355,play radio station,play_radio,play,train
6356,ally please play pandora radio,play_radio,play,train
6357,put the news on bbc,play_radio,play,train
6358,please find the radio station currently playing howard stern,play_radio,play,train
6359,go to the station fm ninety six point five,play_radio,play,train
6360,play radio disney,play_radio,play,train
6361,i want you to go to hot one hundred and five on the radio,play_radio,play,train
6362,play tunes,play_radio,play,train
6363,on the radio it is time for good music,play_radio,play,train
6364,radio one thousand and twenty seven,play_radio,play,train
6365,play the breakfast club,play_radio,play,train
6366,play netflix on my ps four,play_radio,play,train
6367,play station gx in the radio,play_radio,play,train
6368,please tune in to fm ninety five,play_radio,play,train
6369,radio play nine hundred and eighty nine please,play_radio,play,train
6370,lets hear it from fm ninety six point five,play_radio,play,train
6371,open pandora play rock station,play_radio,play,train
6372,start radio,play_radio,play,train
6373,the radio should play only on nine hundred and ninety nine fm,play_radio,play,train
6374,play all the programs pertaining to rock songs on the radio,play_radio,play,train
6375,please turn on radio on seven am,play_radio,play,train
6376,start radio play,play_radio,play,train
6377,i want to hear this radio station now,play_radio,play,train
6378,play the jazz station,play_radio,play,train
6379,i'd like to listen to my favorite morning show in the car on the way to work please,play_radio,play,train
6380,play my favorite radio station,play_radio,play,train
6381,broadcast the health show from the kitchen,play_radio,play,train
6382,switch on the radio and play hello fm station,play_radio,play,train
6383,please play the radio,play_radio,play,train
6384,can you put on the next i heart music radio show,play_radio,play,train
6385,please start fm eight hundred and ninety radio channel,play_radio,play,train
6386,start radio station one oh seven point five fm,play_radio,play,train
6387,start pandora,play_radio,play,train
6388,play billybob show on bbc radio four,play_radio,play,train
6389,can you play acoustic music with no commercials,play_radio,play,train
6390,scan the radio for howard stern,play_radio,play,train
6391,play miley cyrus radio,play_radio,play,train
6392,tune to pandora,play_radio,play,train
6393,let's hear ninety two point one,play_radio,play,train
6394,please open my fm radio and play nine hundred and eighty seven,play_radio,play,train
6395,i want to hear this week's midweek motorsport,play_radio,play,train
6396,play for me american idol on television,play_radio,play,train
6397,play the radio for me,play_radio,play,train
6398,play a pop station on the radio,play_radio,play,train
6399,play the radio music band,play_radio,play,train
6400,play the health show on the television in the living room,play_radio,play,train
6401,open pandora and play top hits,play_radio,play,train
6402,i want to listen to today's hits,play_radio,play,train
6403,open the radio app,play_radio,play,train
6404,play any country music station,play_radio,play,train
6405,what is the exchange rate for pounds and u. s. d.,qa_currency,qa,train
6406,display exchange rate of euro to indian rupee,qa_currency,qa,train
6407,how much is one u. s. d. in inr,qa_currency,qa,train
6408,how many yen for each dollar,qa_currency,qa,train
6409,what is the dollar price in inr,qa_currency,qa,train
